467866,303106
428502,666693
240312,529951
165000,255563
553482,590616
884719,516578
418790,156350
631730,780999
742118,425579
817710,242402
173983,325876
488938,68628
78233,907814
134740,944352
324328,52583
339073,731384
760921,235524
528020,327864
579988,197523
53993,130931
473096,568957
381426,358870
96103,639790
288606,753095
818113,315498
195356,224791
941624,762283
865826,497842
361344,442235
210296,646100
498508,184319
181361,516653
865411,784332
566294,295479
682223,932436
892891,637668
781697,43755
371337,991206
748607,67592
660643,417836
937444,267105
278641,634235
595132,279843
483494,265807
831086,710069
691256,172932
109981,585494
233692,414500
822741,974257
438884,832693
354456,756531
871133,821454
706226,786146
429331,97362
876149,757332
455194,337905
525991,233133
994090,40101
403197,347837
244733,754005
619869,55950
343205,652985
830162,376119
668311,210491
137237,790576
643064,836963
990160,929223
328944,8056
227632,751050
366345,212804
416118,622855
685146,933380
382503,646312
455448,755494
433474,690283
40535,655409
807669,432649
981197,143823
331843,680660
854516,374359
694978,419781
434271,491320
756523,669160
393424,190872
418132,942999
719680,404582
36800,812540
462181,109408
396530,391826
292676,717520
76888,830613
124874,515639
606275,167608
576870,559862
76474,63386
6245,33846
424739,239492
352130,727663
816778,923136
577496,506871
775788,111418
497774,221151
767740,544436
25716,991912
16147,987787
480748,101785
470759,228335
204047,796578
812194,177932
162500,971975
509343,829766
324472,651120
766187,123095
337220,878652
715098,974268
933921,580724
512811,8439
832841,372435
515911,914287
50347,45143
305072,991115
521022,952675
232033,454368
686084,131155
209116,569607
162456,702295
868124,307568
845040,541173
803539,194472
669732,804606
280846,324681
434510,340039
573813,875581
575282,954855
610272,235657
818371,579277
986646,963553
514533,73580
883276,723400
428426,627354
828120,898716
55815,618318
515105,35774
127109,516857
535350,715809
767956,626739
968316,98887
990376,942876
856744,268233
185175,954494
96372,85142
340532,379129
132019,55740
819856,476308
360635,353904
191454,478942
823310,656441
891741,380407
667144,79104
979057,813486
116146,947410
54748,727993
386085,288708
348543,66766
90445,166419
715503,410832
82228,799710
611639,473365
737749,45074
35360,891478
146066,940670
155981,362409
947406,63151
547214,576015
605543,100275
267114,646961
582518,797833
383294,566209
386347,469497
114856,220029
920339,601954
784848,333916
461994,148490
578080,854721
237592,397812
669977,947966
55333,367678
637616,482719
825576,467084
25415,787263
816964,266278
76337,170649
885065,415347
695768,843592
150023,385033
9114,871257
630698,400405
686588,410023
193117,318674
703352,402175
36655,546427
867401,445533
49797,747041
268447,14420
240296,116836
536656,521953
666225,991284
357819,999787
850371,376653
182012,987908
860929,68140
368795,436557
815880,374660
525585,232525
431195,158065
255652,516918
765172,729083
566806,778124
729928,228
136716,998499
337989,377487
521254,886826
22978,824915
157600,401112
244075,135974
215696,813908
897644,925393
832429,638807
768027,338529
405781,90042
253365,313689
475299,924451
243353,92581
63867,803837
298255,955723
983641,326318
341017,410756
958121,339104
352,146541
641058,801298
834361,37549
547015,234407
860610,390254
488633,376389
29553,15730
919635,982960
108586,374863
622266,483416
103866,862785
834632,293109
878222,547878
25234,342546
717284,327445
503934,466562
206430,293592
612494,559164
450813,552090
317508,93776
797988,506930
579869,718104
526788,805263
820432,893291
600765,976243
638883,914725
35339,430653
18990,241087
383432,956151
574396,366261
991367,116639
767545,491901
189866,307028
612659,368350
768456,289724
666257,854779
522998,80400
553885,845538
820900,304986
945437,787377
920321,226123
160215,8885
527695,596291
256128,231819
80801,704038
814564,673351
833986,583457
155095,112314
145240,579181
197300,139722
547606,356158
936230,676475
984861,960657
134953,288286
426371,740282
60343,952304
51708,399841
350640,316692
958549,637193
633759,181955
559092,819932
647054,960968
792199,647866
659732,616701
532342,549417
705453,593475
974223,914740
343391,352270
588272,956268
883354,732723
702978,870299
429086,57038
187418,228892
305810,773340
653252,802003
46768,476562
748830,882564
569257,486158
365310,110298
936009,195624
536232,664733
535088,35260
76156,366107
5356,489146
64355,192132
460809,875323
848397,434291
754133,952253
128334,652982
404078,56511
91835,689302
214816,162666
588402,966617
181825,683943
563469,43378
479531,947077
173824,426967
87535,247389
533424,995203
93511,802769
880712,866892
722583,165977
799601,63683
234353,749705
348798,764681
467110,247371
292284,814804
610497,118264
789117,939114
765371,835342
529666,246955
91091,436683
962209,7628
400201,948392
556490,89526
27979,640257
898613,761443
234305,508364
221420,191654
653305,42500
669881,807040
925601,662678
141552,279840
792274,758646
473907,579105
79892,193243
942253,932737
857193,635731
48934,323199
711315,611940
241545,625171
952110,59012
343003,635138
646673,43196
798342,884882
220344,634420
640149,790191
763716,568914
420429,631127
656938,800368
739546,412659
250411,402668
906198,274704
369547,374731
97556,729040
178063,641499
682809,895468
542363,676001
59353,946129
424386,168657
515148,310654
993200,645228
602713,719166
165371,36248
746188,239079
276026,262795
114502,504545
551793,834814
316678,188491
864227,210618
531676,420412
190111,940389
16335,469082
134727,856945
123392,11238
149227,201850
472220,197260
169956,45825
292023,779439
139483,83840
144744,123963
279451,991881
562834,296710
754255,890850
883506,450389
624925,181932
452921,598490
169183,358364
213286,281996
887069,835458
298861,414699
832815,171808
852217,231649
642787,751047
760130,375435
82445,167765
287650,675328
629753,871474
820493,733497
838370,385439
408437,181983
91797,281022
559795,153852
994476,130714
768975,360230
893350,411970
702530,968298
961370,331380
790572,666052
633013,863728
331921,711246
174555,53576
398438,636107
697695,483196
386178,522200
481011,581220
189226,481449
620622,225635
480356,621066
351987,924873
204172,972850
319114,517411
890122,587449
710288,663649
48060,808052
2669,155470
330863,440664
142636,513944
659953,784235
694770,214064
926295,295072
108172,701447
747588,960827
709525,801109
669746,271182
171970,604827
293916,889398
894624,240022
672509,999917
180352,913830
816406,455969
45028,109014
653116,349923
417604,600192
346051,384961
696369,869507
413869,107750
699,686642
52668,892117
446992,610413
648232,532516
245817,127621
171371,653603
755091,995432
407576,890291
745545,646362
441756,477417
313968,185445
762177,900507
201397,953240
493121,170676
664426,438656
564982,945578
768574,194828
429182,171794
917480,976403
752204,959904
576629,370407
401675,642126
572131,910225
622722,129108
996511,931851
709916,302381
922682,98913
767949,337450
310063,871342
158369,845261
814704,524210
744748,512832
884760,622124
599958,222305
416954,795153
99998,534198
7275,90953
650164,74863
758104,180648
482649,860350
164688,318953
680415,891174
625219,317321
816143,156968
215040,685734
151840,132936
561634,484654
575409,315765
473814,599292
529843,178041
573225,946059
638141,512623
127080,186715
806626,766374
762150,138459
841337,979677
352738,257627
597956,178898
928184,826817
659674,364902
624914,930477
661991,47882
568558,96289
69495,525866
736254,939950
124913,264026
448015,311712
671636,528758
488763,150122
903876,297886
841717,978009
344691,993000
17349,715972
56752,814803
344524,223749
220547,241804
186388,410727
126755,797565
936264,448361
923416,952738
988632,368516
332149,376544
744273,969446
626060,8080
929090,722990
721182,511385
538914,344587
402388,118243
109129,585017
45474,800691
836913,514895
517175,772602
446160,620760
458958,822660
677100,864755
627401,665017
387791,269475
358967,956807
103794,187133
632541,735450
975235,144965
516302,535040
591717,42362
734152,288329
24321,469887
504436,139823
722321,784121
449846,827790
157609,703233
789181,452819
817335,271790
249065,208714
49563,32862
460001,325959
711364,334414
869929,813415
66122,950823
449855,347050
140926,523855
859672,288853
436382,867944
210454,350599
851123,285030
597479,954827
914538,263081
202909,698811
359936,833569
540577,360403
946255,175359
507966,906381
314529,660636
226305,418353
697377,882197
59460,306270
247844,410955
454316,97839
749285,633277
344203,962414
565763,690015
225186,330694
990622,850042
332297,631499
716657,321736
379704,133565
757923,416295
205713,465330
4582,892510
397157,801815
254460,316701
424178,283209
444218,163456
995471,391490
519211,980052
235857,541647
69919,116326
369833,73231
927517,122626
467411,665668
121858,530767
617868,188747
374842,634676
892723,93529
316695,686132
943765,714687
595658,2065
307007,157177
373665,46477
596894,670745
959852,700863
474818,913533
673970,880717
839863,417271
794337,514431
653044,934578
868754,928172
393103,559546
629725,451225
287811,135792
586604,375367
795870,206803
735887,168182
606742,632470
291295,737213
117552,199198
967457,365511
628574,283848
260002,214114
199805,607462
735812,777621
432521,562747
313700,696244
9049,655511
884849,403012
924332,5326
316124,855969
578148,623745
72741,746141
47129,929098
813462,165375
194555,998219
759640,477112
434164,261537
584527,115022
283210,82892
82758,198683
772055,659850
94860,887739
637379,189503
122002,547067
181240,405339
569009,587871
568224,854589
588620,232395
669408,16620
350992,514040
681881,521032
941005,721945
803585,422773
226872,872226
81918,654509
431240,313172
51870,416540
340390,776628
938376,696610
888805,547395
328501,100535
537745,881790
441979,807027
632862,568107
313082,653119
746185,929387
129886,188098
598314,980308
701347,931175
747078,314666
356986,461119
915890,538187
771500,511778
907940,745167
398316,973393
476133,106092
923161,103704
89637,252340
406191,688948
235270,593506
72025,941929
63694,883450
70199,312073
58698,66864
763683,935854
224356,512007
308471,105705
289092,312552
67386,137929
81348,376093
342171,828399
365383,132111
82966,357020
505524,36793
950416,791968
246137,288659
119731,400782
713244,554990
242544,650729
750445,570036
286280,364171
596908,696332
106274,232156
33603,299301
90857,447301
749225,871779
87868,596336
264114,310699
945294,616441
734471,108783
128009,56666
551950,234734
698008,184882
119536,397776
872892,472614
555421,40394
154111,442366
468801,949950
168299,589082
665790,451280
721479,751239
245286,123866
477552,406055
901941,309951
604870,144912
3109,136233
566745,18831
474221,922256
377363,98419
175954,391180
431084,851685
203140,596171
766771,95627
991851,701602
544216,387841
105478,566400
788996,753259
781564,352317
774848,212124
809243,547819
565009,835485
303351,193002
954684,968721
911632,746069
428439,688087
535656,963917
601335,299445
484121,400022
467140,457361
304564,594812
849655,597503
60318,718078
127948,859429
403806,654600
59883,973575
9782,977676
696906,888641
196425,663244
231547,311671
201879,307639
701779,229962
957391,989175
121766,172067
639502,997144
819802,234529
93898,194155
264546,834587
872220,343566
106920,774020
867180,605696
238705,570809
211400,776171
144653,371543
960954,998860
452204,321916
279740,175842
650225,241755
125873,179158
613329,57556
775645,71161
292006,742047
573293,624637
348500,771994
270997,265579
511045,813756
178808,594410
216575,745973
558499,249185
525901,682015
303244,628524
312677,139375
216091,143311
752892,70604
873022,82042
55251,438362
884377,702443
310419,760320
352525,910049
583205,147152
902857,245632
974724,603549
655025,136039
237354,534281
420504,433408
356338,206924
942975,83140
781040,492893
297483,546518
325971,925171
566001,782206
579966,146622
670905,363708
917899,405317
99197,12211
752876,758205
174294,328158
601078,772087
672556,168590
733444,637654
360724,250437
737733,663927
356403,404393
898984,303005
993326,837151
907149,181597
856045,56504
288722,611505
685966,207143
959459,600430
579500,933402
156811,202204
459467,634136
348568,755898
373574,400449
883646,156621
372958,277517
798743,268222
753111,205220
262319,12247
271542,778862
420805,643623
319462,261801
389283,369174
446535,698732
957389,747727
856366,702229
517100,409179
217876,936157
24257,444509
309207,365680
264909,777499
809791,835183
232275,555041
819152,390605
340951,796527
996437,239971
918219,135108
235716,985209
143094,572202
633168,211301
477004,560952
120036,343373
299437,284615
581823,297969
37115,514070
960621,795111
915304,133263
432086,857498
672856,22017
300385,897730
736798,303035
652444,907472
306351,395800
426365,721460
86985,72907
211978,725123
852487,136886
759865,374967
759436,866690
639334,714317
596608,205376
838875,226965
901504,427963
582230,936450
763293,279231
505287,884823
486394,317487
113593,856133
134166,693453
422161,926076
891469,101661
123612,612260
37218,266409
97789,826777
941590,511148
225671,229087
126027,46223
959880,451203
765635,40174
697561,723378
206592,528465
853857,728099
35051,123750
481606,415485
631328,854726
82734,984943
509825,693959
527112,215806
226841,607529
311550,167693
712604,789983
679225,571347
364981,326051
434004,719850
600430,535857
845662,254232
180430,495745
908303,86485
275319,924058
53151,706025
201743,438817
581526,711883
661616,609950
930236,552593
673526,801580
695474,225193
911731,803103
220343,686438
310032,259227
184055,630548
791041,337392
641389,354241
545613,542332
408817,850052
199189,520098
262543,862733
767779,983275
116607,102652
104270,400512
347640,32387
447850,424269
940221,250552
656152,123316
935661,650802
652753,192390
196360,776777
607038,1355
456832,542669
865549,322352
7246,636687
902784,679072
283925,980105
856787,935850
359964,609422
809550,889936
407193,228306
920244,737948
547962,800740
226839,144729
338817,252460
588755,471268
587163,614950
240101,224771
363029,841430
418871,344370
165212,154123
60269,549023
219228,798032
511419,868384
944638,879351
744656,188696
739834,304909
752876,74919
991387,603683
677495,271380
515254,959486
5876,97633
236328,905822
77174,682266
216505,12354
284499,828024
770571,765817
654966,772342
806373,247660
991882,344969
863775,969797
496340,783206
276538,125915
213420,530674
787177,73512
714619,415383
289018,330332
429505,204415
187510,77709
988358,38427
659133,393664
537843,599271
785118,730160
920224,452285
309256,521113
726472,698743
744092,279186
362183,924901
20461,800561
703796,158833
533218,135502
617776,911893
846231,11860
727711,168268
207091,363850
18257,262137
346043,319895
425924,831466
906537,9075
841179,135357
771882,592380
768058,880584
181290,33034
672418,883713
31303,857791
841600,400028
526391,323254
489851,880428
277243,848986
659923,372186
42339,781547
750450,941851
545833,994499
954787,795025
883893,995010
366715,614944
536618,51050
311967,471056
339246,34812
790360,183567
260949,582399
556892,10899
213161,428620
586903,460497
71444,588860
546448,816920
374956,345999
492443,519594
451576,729123
428619,246868
612978,946604
348367,511860
599827,362563
791985,810167
22437,890303
752051,152993
994018,295255
335116,884183
318171,614523
942665,655877
727004,822287
332446,363895
494869,278395
610539,355380
553292,529927
817346,586897
107202,783437
773609,54835
287933,603436
676427,516555
755674,785415
805522,976759
989343,225976
637532,872840
909256,431885
937200,562961
773478,254696
91511,955730
208816,673944
90024,452622
439264,795443
822053,594907
210678,78072
907383,457149
925639,860513
700566,958200
955384,225125
569104,568695
185738,476132
455076,94227
300237,68953
630544,464891
817536,728599
292421,92257
365516,678831
904409,893992
769537,172546
946559,642829
806116,422405
891281,985599
205351,312873
126366,719344
256808,640647
255650,999321
516911,949646
959207,126572
66008,117133
647774,667141
516520,277703
534039,672835
557800,266303
843411,213074
883766,250580
940735,367162
179236,33254
511575,384221
235588,512981
545318,432846
74813,559721
124920,532598
522544,526386
534701,643083
286309,610181
882825,51076
987279,407113
653668,505561
240667,491475
662725,754671
855295,118543
874004,888673
198510,405074
983454,246836
508072,25036
160048,920248
776760,694142
131898,954285
260215,405350
553229,342591
983067,112467
932712,181189
369141,716497
148490,174180
863659,503841
24638,390755
666614,337863
825350,962126
43647,373859
560341,916460
766387,874013
136818,70028
208891,268663
465055,90545
931665,8231
361506,495274
959774,608279
92796,339338
734425,771120
445379,860205
505363,753925
423362,863315
968398,464246
204342,198200
136322,90204
105551,425275
850250,31709
615517,294083
313100,854839
505089,462930
841944,295440
59142,786213
768270,67600
63899,553519
452173,281245
543996,126486
56083,484737
269904,809178
407374,971114
354125,144525
366046,411151
342092,907247
598950,783561
537539,274257
368302,202227
608524,871341
467691,331574
284097,876639
787920,920616
299990,623400
967106,537173
342665,620742
540480,303079
820804,623516
723500,851588
218942,800776
24082,248812
412331,180749
709993,959945
252353,490147
603846,928933
806033,111536
863533,636109
326695,416841
68248,849676
201505,925648
832309,331949
525942,896336
106128,257017
80823,453748
972752,610399
297726,835044
639096,289214
970746,693241
467657,248329
844031,539332
985599,902764
730195,912369
329926,57659
860736,444876
754043,635488
890177,118786
410749,289677
486463,295619
647088,511651
364311,131721
538110,660654
122045,751785
287270,877311
775730,131309
708334,997847
504811,98798
570421,64984
420523,337795
393996,102381
305040,211099
432497,480349
276381,946501
935312,30525
690865,490740
838323,446014
302548,995757
875589,735901
433324,705964
650086,654129
897612,332104
766182,180732
325912,163648
730070,959187
577403,684799
681632,844854
552814,327560
565409,671265
846999,530895
621640,29495
455553,536430
325591,825187
259787,90792
878830,402790
162894,112297
411877,292865
722649,933149
679599,145193
927196,821273
158137,190561
791335,145106
325828,100675
837120,789560
503316,20470
186129,177366
372418,533079
873765,957513
238604,5514
675626,496438
554072,681653
359937,981700
572429,85754
372513,847499
564038,869983
91626,355102
882167,300605
210738,417951
104983,259103
989172,999377
590349,304584
475044,564220
91618,346536
239061,66320
181539,681473
529048,230824
980337,856639
700533,693078
312550,649214
21255,468196
960933,891765
739646,330535
832685,854617
916167,723186
594204,934658
873883,465331
860873,209453
652121,101681
111928,538359
21644,894054
33783,615642
825637,389830
358287,824666
526636,912555
593358,783761
553907,548164
109886,170411
811790,301334
264519,864248
173103,972738
206143,448852
209415,902807
694084,448550
37700,897628
150540,26204
541911,755485
446759,526896
897323,259558
572198,189846
962473,234524
355288,430913
282841,976322
130427,239845
389342,34856
13628,882059
280946,888474
130763,385710
983775,526639
114429,976820
9239,500643
177093,805339
828233,105540
879612,868097
850822,730581
986947,457324
368683,231944
652512,983823
253095,314022
446186,243535
443009,606778
720332,532413
222268,370390
654839,708736
631723,865492
877218,633226
82433,995453
642515,657136
732037,426301
995634,95384
666520,564997
556744,754613
882923,811436
148912,877453
495196,735014
494277,637520
825562,237193
101564,707232
533487,157174
567886,470274
822540,374110
179953,273977
742641,443275
14597,336549
801528,511998
955393,580694
846615,364859
76067,163086
843822,125804
662987,317262
861255,660531
402066,379060
760409,950277
9872,2962
71607,84480
424034,180298
11953,305031
225793,638296
448204,623440
190127,806163
338672,61647
752224,956950
551275,310281
960538,577035
876625,222441
257716,990372
144811,401586
281718,95742
238331,566645
912787,555525
858933,452214
780298,765425
347419,787351
89706,628347
373128,563155
460629,253274
132911,368075
5566,848958
975152,525066
940063,59056
852673,114577
459299,165301
174614,690123
975550,972270
473686,220625
388130,866421
189380,722510
238204,423942
51639,972710
366074,760512
713677,68133
425040,866909
603325,607907
444988,191507
532468,215089
47303,701939
471480,607321
195085,640231
388729,666959
424831,561734
607036,240844
439768,83491
5335,997915
770823,617186
156302,556723
543597,516253
453399,32733
980667,861461
798919,950882
750734,291726
125123,999922
512138,971178
679264,147826
936848,536316
333170,68641
576088,602493
839346,241889
208396,545642
107293,231862
569768,199916
623994,356426
446988,723114
804539,714859
752575,335318
90760,748535
283241,692933
310041,794906
881947,55606
825306,882071
393322,359271
150189,600834
478758,426742
240910,864857
645324,765301
537226,696344
773829,101975
830201,350064
543269,548323
914842,868557
260706,49824
989994,87831
805659,593705
175405,560025
928456,826271
551980,614119
401601,933346
442784,572275
907146,406330
300647,469466
856663,245241
745014,832838
393028,892787
508014,217998
381719,394180
664180,325067
892820,965671
236741,250692
247537,338527
3003,578247
306657,488071
124789,499011
110358,690834
117192,935836
733088,636444
88163,552178
167759,263001
99451,115672
851475,190699
702907,469079
675074,797527
376920,891959
675908,271829
590165,879425
926418,552342
733997,361524
926444,221990
811152,158040
338596,751116
40764,433677
599289,625671
952409,379101
694904,571453
939897,963567
233149,470975
488478,857566
555997,703854
7181,328626
278026,43832
174914,267924
411049,842852
31804,740604
474259,755214
441446,389905
690233,387875
760876,999839
124495,651724
736441,842714
986187,578729
473411,524656
713498,356083
390953,21296
217745,597244
467397,713696
566370,108902
613599,626014
791565,445222
599424,657
770799,937799
328112,528334
637763,111055
145310,668664
221477,995110
999407,704606
887330,863700
10726,696219
941615,567981
940571,595955
242728,795835
872396,899074
707482,735093
865778,150672
818128,777776
171105,874641
794765,388974
450650,457358
75433,392392
943046,228594
615785,244466
667314,588964
358398,662042
702461,262671
604472,829634
886355,950965
46578,187647
665064,467818
625760,326484
132263,311314
955623,948704
936575,653429
484227,36528
907561,547399
73419,407303
585977,648032
109219,963022
674179,313655
141181,981466
622218,414295
147404,606019
707204,703064
54456,917001
730739,204042
263940,898742
132862,417315
966299,589028
304148,403499
274781,625887
11905,556590
674889,879658
735051,277544
951351,735987
823968,805918
137192,116634
823078,985917
83748,882575
306654,872848
134065,356631
238903,572084
746782,998754
4071,170121
513642,311427
138239,480503
970852,937044
611941,328231
126854,353684
690654,532852
782681,231622
659455,714887
346586,224849
361306,577500
870439,537789
675715,985600
974496,190543
342797,873049
763114,616915
832642,701363
444019,115362
724030,478362
178420,400844
377820,797613
114660,180462
844553,684133
252959,801208
637828,370462
290059,21714
891839,631324
853449,954337
611135,992842
780352,183412
967940,570330
438753,855758
379104,753456
410610,524785
989477,855514
710295,881344
505545,852021
180070,742563
467073,847741
453825,919734
162816,663376
493968,23454
744105,401392
323440,466596
166473,76727
816552,768762
68579,172165
771259,570266
372255,338583
149838,945919
389036,910625
453260,92015
588044,101334
995746,630445
956813,754604
274308,506333
145759,633625
89160,554918
820940,388256
278711,274009
942606,844740
828329,913334
137845,842864
530792,363349
519883,755988
278597,242768
919058,163827
552854,313129
452958,337700
297665,9223
228944,99229
352047,75843
860484,367778
809767,482516
947870,216934
256059,987154
739147,249576
928477,831672
36215,296011
704170,613891
301082,15522
446146,944227
532029,97713
99990,682283
898335,663486
803454,204869
271897,97588
49238,957217
595994,55862
366170,906362
422311,34280
472245,445566
728753,366804
867663,632146
504880,54335
425636,655617
663085,33029
542363,501344
434655,240785
624338,687557
762743,870353
365437,844362
840001,116236
570204,578617
63779,374079
979537,774991
256000,407341
361519,209922
360001,604664
235839,297169
91231,970760
406125,790931
612052,50709
367972,411086
675992,579726
431988,239306
36577,5557
662679,363887
594007,807711
822064,488918
301536,725486
163973,833078
505453,756729
101476,52546
910680,691074
837634,234611
57295,266307
836,220112
100969,762283
594278,960221
434224,913588
590907,141992
375025,438546
382251,912202
936126,157281
399513,956846
327791,343691
124837,605735
818798,64507
310099,56454
752126,327497
517680,390903
237141,193788
528482,820763
854203,482298
7268,276316
660949,685905
753767,410916
719680,492009
949718,290272
678066,764567
474828,420956
18364,773967
569159,702930
498844,546749
172219,752039
684211,364880
103679,80163
397468,381622
15808,339748
365649,996285
335687,518635
338779,490181
83611,391451
107117,106367
850119,885839
285638,575777
990641,915581
573146,19936
949554,73205
296001,808018
97773,165427
204686,413401
969072,694212
491500,191470
211681,938936
949303,9382
77780,460002
947017,566101
490448,972202
502428,206274
654281,19154
671384,883903
654445,604089
175705,626212
699417,633491
723850,339051
846697,776868
829043,105001
822006,759412
541964,869100
934680,726107
441037,226072
905485,249715
614250,764465
309948,470587
389987,492883
915353,600300
692514,107403
153426,714182
361793,443778
753084,594611
302602,195599
24142,202791
75088,318121
166158,531610
252083,840406
205112,234252
120845,731077
130744,131
171188,424522
863407,181109
943543,73100
849988,832964
933229,384416
271118,34388
384350,721755
242643,209283
410329,596927
124275,967849
298302,360469
237157,504997
838622,973239
248091,5593
891910,536798
129126,891119
594490,617914
4505,507848
248691,529722
991722,656708
808186,57535
50200,279215
422911,639982
997740,215670
812208,726299
85585,873067
880449,745599
56528,775669
934078,613307
567129,307109
725963,945905
16263,848780
494451,206559
897410,945326
873467,639267
519923,491921
990602,733061
965283,528018
629457,460320
66955,562399
730119,41782
67463,703966
806918,670017
259714,41781
732973,90834
217966,415227
338062,315721
728135,767596
237316,79123
886218,182018
541216,24824
215235,872012
935036,252464
105926,565664
216961,250539
338614,333197
980611,85060
476310,602895
178321,552444
180917,905351
137155,663127
595196,956073
932050,134404
74992,114244
84905,991409
160594,870871
921088,298967
132051,413064
560794,222336
454788,136370
955770,243928
215303,76664
854291,58554
683594,889188
734745,755164
288460,516491
346221,734280
243188,361552
207473,742591
471065,369067
716202,54667
372097,759494
515491,14504
153483,258167
795213,571635
690851,61741
627753,255440
40235,468956
374757,308340
163349,885613
532140,319225
255404,127008
852253,952628
660289,587388
352097,37489
627691,907336
552091,555287
903428,930337
412849,458923
981319,730036
430317,10441
697269,34252
598679,571661
603947,145866
795693,185880
162305,51595
649228,765448
29830,571273
577309,351098
174213,174660
88533,901112
688132,905996
694353,571722
56910,849168
764563,254708
980359,898320
304270,383118
987032,320537
921147,770822
735725,805530
832588,436867
965428,58148
398392,965902
185161,853772
409626,798345
800890,26617
157533,794124
603552,788656
